record_id,company_name,registered_country,reg_no,lei,aum_usd_millions,incorporation_date,last_kyc_review,is_real_company,data_source,company_name_clean,company_name_en,company_name_zh,reg_no_normalized,risk_tier,base_risk_score,kyc_refresh_due,days_until_next_review,large_transaction_flag,lei_valid,lei_enhanced,lei_enhanced_valid
KYC001683,Padilla-Doyle Holdings / 嘉投資有限公司,HK,8793153,,13.78,2020-02-29,2025-09-12,False,generated,PADILLA-DOYLE 嘉投資有限公司,Padilla-Doyle Holdings,嘉投資有限公司,8793153,中,20,False,1006,False,False,,False
KYC001684,Barton Sampson and Evans Ltd / 百金融有限公司,HK,15786431,,135.04,2007-09-29,2025-02-15,False,generated,BARTON SAMPSON AND EVANS 百金融有限公司,Barton Sampson and Evans Ltd,百金融有限公司,15786431,中,20,False,797,False,False,,False
KYC001685,Garza-Gonzales Ltd / 金實業有限公司,HK,8792806,,26.37,2001-07-03,2025-09-21,False,generated,GARZA-GONZALES 金實業有限公司,Garza-Gonzales Ltd,金實業有限公司,8792806,中,20,False,1015,False,False,,False
KYC001686,Martinez-Trujillo Holdings / 嘉貿易有限公司,HK,12985101,,98.08,2004-11-01,2025-08-19,False,generated,MARTINEZ-TRUJILLO 嘉貿易有限公司,Martinez-Trujillo Holdings,嘉貿易有限公司,12985101,中,20,False,982,False,False,,False
KYC001687,Wu PLC Group / 嘉地產有限公司,HK,11750249,,216.13,2020-03-16,2025-04-05,False,generated,WU PUBLIC 嘉地產有限公司,Wu PLC Group,嘉地產有限公司,11750249,中,20,False,846,False,False,,False
KYC001688,Williams Mitchell and Ford Limited / 嘉貿易有限公司,CN,CN-6612,,345.24,1999-06-13,2023-09-15,False,generated,WILLIAMS MITCHELL AND FORD 嘉貿易有限公司,Williams Mitchell and Ford Limited,嘉貿易有限公司,CN6612,低,10,False,1008,False,False,,False
KYC001689,Allen Wagner and Gross Limited / 亞地產有限公司,VG,VG312531,,40.37,2005-05-31,2025-07-12,False,generated,ALLEN WAGNER AND GROSS 亞地產有限公司,Allen Wagner and Gross Limited,亞地產有限公司,VG312531,高,50,False,579,False,False,,False
KYC001690,Gibson Inc Ltd / 金金融有限公司,HK,5595334,,124.1,1997-06-18,2025-04-04,False,generated,GIBSON 金金融有限公司,Gibson Inc Ltd,金金融有限公司,5595334,中,20,False,845,False,False,,False
KYC001691,Steele and Sons Holdings / 嘉投資有限公司,HK,9828649,,735.15,2012-09-27,2025-11-16,False,generated,STEELE AND SONS 嘉投資有限公司,Steele and Sons Holdings,嘉投資有限公司,9828649,中,20,False,1071,True,False,,False
KYC001692,Allison Burton and Boone Group / 亞投資有限公司,HK,7069126,,13.29,2023-03-08,2025-11-04,False,generated,ALLISON BURTON AND BOONE 亞投資有限公司,Allison Burton and Boone Group,亞投資有限公司,7069126,中,20,False,1059,False,False,,False
KYC001693,Peterson Group Holdings / 嘉地產有限公司,HK,11827704,,37.04,1999-04-15,2025-10-18,False,generated,PETERSON 嘉地產有限公司,Peterson Group Holdings,嘉地產有限公司,11827704,中,20,False,1042,False,False,,False
KYC001694,Obrien-Mann Holdings / 嘉科技有限公司,KY,KY721927,,25.7,1991-11-15,2024-03-29,False,generated,OBRIEN-MANN 嘉科技有限公司,Obrien-Mann Holdings,嘉科技有限公司,KY721927,高,60,False,109,False,False,,False
KYC001695,Summers Inc Limited / 嘉金融有限公司,VG,VG929760,,333.14,2007-03-29,2025-11-30,False,generated,SUMMERS 嘉金融有限公司,Summers Inc Limited,嘉金融有限公司,VG929760,高,50,False,720,False,False,,False
KYC001696,Zhang Ramirez and Morgan Group / 嘉科技有限公司,KY,KY813432,,9.74,2019-01-12,2024-05-27,False,generated,ZHANG RAMIREZ AND MORGAN 嘉科技有限公司,Zhang Ramirez and Morgan Group,嘉科技有限公司,KY813432,高,60,False,168,False,False,,False
KYC001697,Frost Russell and Phillips Limited / 富地產有限公司,KY,KY762440,,13.63,2001-06-18,2024-04-01,False,generated,FROST RUSSELL AND PHILLIPS 富地產有限公司,Frost Russell and Phillips Limited,富地產有限公司,KY762440,高,60,False,112,False,False,,False
KYC001698,Burton PLC Holdings / 百實業有限公司,KY,KY734096,,72.21,2000-05-06,2025-08-06,False,generated,BURTON PUBLIC 百實業有限公司,Burton PLC Holdings,百實業有限公司,KY734096,高,60,False,604,False,False,,False
KYC001699,Miller Group PLC / 嘉貿易有限公司,HK,14717691,,0.89,1990-10-20,2025-09-04,False,generated,MILLER PUBLIC 嘉貿易有限公司,Miller Group PLC,嘉貿易有限公司,14717691,中,20,False,998,False,False,,False
KYC001700,Barron Cohen and Moore PLC / 百實業有限公司,KY,KY562080,,299.31,2008-10-10,2024-11-17,False,generated,BARRON COHEN AND MOORE PUBLIC 百實業有限公司,Barron Cohen and Moore PLC,百實業有限公司,KY562080,高,60,False,342,False,False,,False
KYC001701,Copeland Ltd Holdings / 中貿易有限公司,HK,14707020,254900FN68BA11CAFF87,127.71,2012-02-26,2024-07-05,False,generated,COPELAND 中貿易有限公司,Copeland Ltd Holdings,中貿易有限公司,14707020,中,20,False,572,False,True,254900FN68BA11CAFF87,True
KYC001702,Tanner and Sons Ltd / 嘉地產有限公司,CN,CN-3218,,40.79,2010-10-21,2025-03-30,False,generated,TANNER AND SONS 嘉地產有限公司,Tanner and Sons Ltd,嘉地產有限公司,CN3218,低,10,False,1570,False,False,,False
KYC001703,Guzman Kline and Rodriguez PLC / 金地產有限公司,VG,VG953404,,5.78,2013-06-25,2025-07-07,False,generated,GUZMAN KLINE AND RODRIGUEZ PUBLIC 金地產有限公司,Guzman Kline and Rodriguez PLC,金地產有限公司,VG953404,高,50,False,574,False,False,,False
KYC001704,Wilson Inc Group / 嘉投資有限公司,HK,8677405,,9.74,1993-02-18,2025-06-27,False,generated,WILSON 嘉投資有限公司,Wilson Inc Group,嘉投資有限公司,8677405,中,20,False,929,False,False,,False
KYC001705,Floyd Smith and Weaver Holdings / 富投資有限公司,HK,14477752,,180.27,2016-09-23,2025-06-14,False,generated,FLOYD SMITH AND WEAVER 富投資有限公司,Floyd Smith and Weaver Holdings,富投資有限公司,14477752,中,20,False,916,False,False,,False
KYC001706,Lloyd PLC Group / 嘉地產有限公司,VG,VG903384,,2.55,2000-03-06,2025-03-07,False,generated,LLOYD PUBLIC 嘉地產有限公司,Lloyd PLC Group,嘉地產有限公司,VG903384,高,50,False,452,False,False,,False
KYC001707,Davis PLC Limited / 大地產有限公司,HK,12304385,,109.69,1999-10-21,2025-10-29,False,generated,DAVIS PUBLIC 大地產有限公司,Davis PLC Limited,大地產有限公司,12304385,中,20,False,1053,False,False,,False
KYC001708,Collins Hall and Jones Holdings / 中地產有限公司,VG,VG888228,,7.63,2024-01-31,2022-08-11,False,generated,COLLINS HALL AND JONES 中地產有限公司,Collins Hall and Jones Holdings,中地產有限公司,VG888228,高,50,True,0,False,False,,False
KYC001709,Hall Hill and Hansen PLC / 亨貿易有限公司,VG,VG427890,,7.41,2005-10-23,2025-05-27,False,generated,HALL HILL AND HANSEN PUBLIC 亨貿易有限公司,Hall Hill and Hansen PLC,亨貿易有限公司,VG427890,高,50,False,533,False,False,,False
KYC001710,Luna PLC Limited / 嘉實業有限公司,CN,CN-8408,,190.49,1993-12-14,2022-12-20,False,generated,LUNA PUBLIC 嘉實業有限公司,Luna PLC Limited,嘉實業有限公司,CN8408,低,10,False,739,False,False,,False
KYC001711,Gardner Bradley and Smith Ltd / 金科技有限公司,HK,3245460,,4.41,2017-10-01,2025-07-07,False,generated,GARDNER BRADLEY AND SMITH 金科技有限公司,Gardner Bradley and Smith Ltd,金科技有限公司,3245460,中,20,False,939,False,False,,False
KYC001712,Brown-Evans Ltd / 百實業有限公司,CN,CN-7369,,55.9,1997-01-24,2024-12-04,False,generated,BROWN-EVANS 百實業有限公司,Brown-Evans Ltd,百實業有限公司,CN7369,低,10,False,1454,False,False,,False
KYC001713,Olson Gibson and Orozco Ltd / 嘉科技有限公司,HK,7414908,254900RBONSG4C2S7A34,100.9,2009-12-27,2025-05-13,False,generated,OLSON GIBSON AND OROZCO 嘉科技有限公司,Olson Gibson and Orozco Ltd,嘉科技有限公司,7414908,中,20,False,884,False,True,254900RBONSG4C2S7A34,True
KYC001714,Clark Stanley and Allen Ltd / 中投資有限公司,HK,7694593,,90.34,1995-10-05,2024-09-25,False,generated,CLARK STANLEY AND ALLEN 中投資有限公司,Clark Stanley and Allen Ltd,中投資有限公司,7694593,中,20,False,654,False,False,,False
KYC001715,Rivera Owens and Casey PLC / 嘉投資有限公司,HK,19348353,,38.16,1999-04-15,2025-06-18,False,generated,RIVERA OWENS AND CASEY PUBLIC 嘉投資有限公司,Rivera Owens and Casey PLC,嘉投資有限公司,19348353,中,20,False,920,False,False,,False
KYC001716,Jones Garcia and Castro Limited / 捷金融有限公司,HK,2631721,,38.37,2013-10-23,2025-09-06,False,generated,JONES GARCIA AND CASTRO 捷金融有限公司,Jones Garcia and Castro Limited,捷金融有限公司,2631721,中,20,False,1000,False,False,,False
KYC001717,Washington Ltd Limited / 嘉貿易有限公司,CN,CN-3076,,41.11,2015-05-03,2023-04-06,False,generated,WASHINGTON 嘉貿易有限公司,Washington Ltd Limited,嘉貿易有限公司,CN3076,低,10,False,846,False,False,,False
KYC001718,Morrison Carroll and Foster Limited / 嘉實業有限公司,HK,16258493,,25.46,2001-08-28,2025-04-20,False,generated,MORRISON CARROLL AND FOSTER 嘉實業有限公司,Morrison Carroll and Foster Limited,嘉實業有限公司,16258493,中,20,False,861,False,False,,False
KYC001719,Buchanan Inc Holdings / 百金融有限公司,HK,9218439,,54.47,2016-05-10,2022-04-28,False,generated,BUCHANAN 百金融有限公司,Buchanan Inc Holdings,百金融有限公司,9218439,中,20,True,0,False,False,,False
KYC001720,Humphrey-Hobbs Ltd / 亨投資有限公司,HK,1172366,,4.27,2000-10-28,2025-09-09,False,generated,HUMPHREY-HOBBS 亨投資有限公司,Humphrey-Hobbs Ltd,亨投資有限公司,1172366,中,20,False,1003,False,False,,False
KYC001721,Kaufman Smith and Carroll Group / 國科技有限公司,HK,2285829,,19.82,2023-09-22,2025-08-20,False,generated,KAUFMAN SMITH AND CARROLL 國科技有限公司,Kaufman Smith and Carroll Group,國科技有限公司,2285829,中,20,False,983,False,False,,False
KYC001722,Rivera-West Holdings / 嘉投資有限公司,VG,VG534726,,546.45,1995-09-01,2024-02-29,False,generated,RIVERA-WEST 嘉投資有限公司,Rivera-West Holdings,嘉投資有限公司,VG534726,高,50,False,80,True,False,,False
KYC001723,Davis-Williams Limited / 大貿易有限公司,HK,15137609,,14.16,2011-10-16,2024-04-30,False,generated,DAVIS-WILLIAMS 大貿易有限公司,Davis-Williams Limited,大貿易有限公司,15137609,中,20,False,506,False,False,,False
KYC001724,Robinson Campbell and Burnett PLC / 嘉投資有限公司,HK,8849088,,8.78,2011-06-08,2022-09-05,False,generated,ROBINSON CAMPBELL AND BURNETT PUBLIC 嘉投資有限公司,Robinson Campbell and Burnett PLC,嘉投資有限公司,8849088,中,20,True,0,False,False,,False
KYC001725,Smith Group PLC / 嘉投資有限公司,HK,8869000,,83.82,1996-06-02,2025-11-29,False,generated,SMITH PUBLIC 嘉投資有限公司,Smith Group PLC,嘉投資有限公司,8869000,中,20,False,1084,False,False,,False
KYC001726,Schmidt-Cook Holdings / 嘉科技有限公司,KY,KY397042,,108.47,2007-05-13,2024-11-22,False,generated,SCHMIDT-COOK 嘉科技有限公司,Schmidt-Cook Holdings,嘉科技有限公司,KY397042,高,60,False,347,False,False,,False
KYC001727,Cox-Alvarez Holdings / 中地產有限公司,SG,200565595,,88.82,2024-09-27,2022-12-30,False,generated,COX-ALVAREZ 中地產有限公司,Cox-Alvarez Holdings,中地產有限公司,200565595,中,25,False,19,False,False,,False
KYC001728,Herring Lopez and Goodwin Limited / 亨科技有限公司,HK,8185476,,6.44,2007-01-28,2025-12-03,False,generated,HERRING LOPEZ AND GOODWIN 亨科技有限公司,Herring Lopez and Goodwin Limited,亨科技有限公司,8185476,中,20,False,1088,False,False,,False
KYC001729,Jones Snyder and Burnett Limited / 捷投資有限公司,VG,VG236342,,72.34,2002-12-27,2025-07-20,False,generated,JONES SNYDER AND BURNETT 捷投資有限公司,Jones Snyder and Burnett Limited,捷投資有限公司,VG236342,高,50,False,587,False,False,,False
KYC001730,Burke-Reeves Group / 百地產有限公司,SG,200466744,,32.51,2009-12-22,2024-12-30,False,generated,BURKE-REEVES 百地產有限公司,Burke-Reeves Group,百地產有限公司,200466744,中,25,False,750,False,False,,False
KYC001731,Dougherty-Peterson Ltd / 大實業有限公司,SG,201365330,,117.69,1998-03-03,2024-10-11,False,generated,DOUGHERTY-PETERSON 大實業有限公司,Dougherty-Peterson Ltd,大實業有限公司,201365330,中,25,False,670,False,False,,False
KYC001732,Brown-Murray PLC / 百投資有限公司,HK,15601200,,51.56,1994-02-19,2025-11-26,False,generated,BROWN-MURRAY PUBLIC 百投資有限公司,Brown-Murray PLC,百投資有限公司,15601200,中,20,False,1081,False,False,,False
KYC001733,Bryant Cisneros and Cooper PLC / 百投資有限公司,HK,19727460,,3.88,2002-07-16,2024-11-25,False,generated,BRYANT CISNEROS AND COOPER PUBLIC 百投資有限公司,Bryant Cisneros and Cooper PLC,百投資有限公司,19727460,中,20,False,715,False,False,,False
KYC001734,Vaughn Group PLC / 嘉投資有限公司,HK,14535317,,36.02,2011-07-06,2024-09-16,False,generated,VAUGHN PUBLIC 嘉投資有限公司,Vaughn Group PLC,嘉投資有限公司,14535317,中,20,False,645,False,False,,False
KYC001735,Jimenez Ray and Carson PLC / 捷地產有限公司,KY,KY839106,,28.96,2023-11-05,2024-09-03,False,generated,JIMENEZ RAY AND CARSON PUBLIC 捷地產有限公司,Jimenez Ray and Carson PLC,捷地產有限公司,KY839106,高,60,False,267,False,False,,False
KYC001736,Smith and Sons Group / 嘉投資有限公司,HK,11128092,,13.54,2002-07-21,2025-07-09,False,generated,SMITH AND SONS 嘉投資有限公司,Smith and Sons Group,嘉投資有限公司,11128092,中,20,False,941,False,False,,False
KYC001737,Garcia-White PLC / 金貿易有限公司,KY,KY775342,,4.67,2008-12-29,2025-09-01,False,generated,GARCIA-WHITE PUBLIC 金貿易有限公司,Garcia-White PLC,金貿易有限公司,KY775342,高,60,False,630,False,False,,False
KYC001738,Russo and Sons Holdings / 嘉貿易有限公司,KY,KY594437,,21.86,2016-01-03,2025-02-12,False,generated,RUSSO AND SONS 嘉貿易有限公司,Russo and Sons Holdings,嘉貿易有限公司,KY594437,高,60,False,429,False,False,,False
KYC001739,Jackson-Casey Group / 捷金融有限公司,HK,17353830,,166.36,2002-12-09,2025-09-10,False,generated,JACKSON-CASEY 捷金融有限公司,Jackson-Casey Group,捷金融有限公司,17353830,中,20,False,1004,False,False,,False
KYC001740,Knapp Inc Group / 國地產有限公司,VG,VG192243,,56.22,2005-11-21,2025-03-31,False,generated,KNAPP 國地產有限公司,Knapp Inc Group,國地產有限公司,VG192243,高,50,False,476,False,False,,False
KYC001741,Hart Inc PLC / 亨投資有限公司,HK,1637207,,32.19,2011-03-04,2025-11-16,False,generated,HART PUBLIC 亨投資有限公司,Hart Inc PLC,亨投資有限公司,1637207,中,20,False,1071,False,False,,False
KYC001742,Wade Morgan and Patel PLC / 嘉科技有限公司,KY,KY462067,969500J7INJ7TREQBC31,32.93,2013-12-18,2019-02-05,False,generated,WADE MORGAN AND PATEL PUBLIC 嘉科技有限公司,Wade Morgan and Patel PLC,嘉科技有限公司,KY462067,高,60,True,0,False,True,969500J7INJ7TREQBC31,True
KYC001743,Yates-Adams Limited / 嘉貿易有限公司,HK,15712003,,138.62,1990-05-05,2025-06-16,False,generated,YATES-ADAMS 嘉貿易有限公司,Yates-Adams Limited,嘉貿易有限公司,15712003,中,20,False,918,False,False,,False
KYC001744,Crawford Williams and Rodriguez Holdings / 中科技有限公司,HK,17409316,,670.0,2013-09-08,2025-10-07,False,generated,CRAWFORD WILLIAMS AND RODRIGUEZ 中科技有限公司,Crawford Williams and Rodriguez Holdings,中科技有限公司,17409316,中,20,False,1031,True,False,,False
KYC001745,Benson-Grant Holdings / 百科技有限公司,HK,8732575,377900F051NDJL501610,30.48,2006-01-20,2024-04-25,False,generated,BENSON-GRANT 百科技有限公司,Benson-Grant Holdings,百科技有限公司,8732575,中,20,False,501,False,True,377900F051NDJL501610,True
KYC001746,Smith Ayala and Barrett Holdings / 嘉科技有限公司,VG,VG926217,,13.05,2018-06-19,2025-12-10,False,generated,SMITH AYALA AND BARRETT 嘉科技有限公司,Smith Ayala and Barrett Holdings,嘉科技有限公司,VG926217,高,50,False,730,False,False,,False
KYC001747,Smith Group Limited / 嘉地產有限公司,HK,18320029,,38.13,2011-12-20,2023-04-28,False,generated,SMITH 嘉地產有限公司,Smith Group Limited,嘉地產有限公司,18320029,中,20,False,138,False,False,,False
KYC001748,Shaw-Salinas Limited / 嘉實業有限公司,HK,14922640,,8.38,1998-04-14,2023-02-10,False,generated,SHAW-SALINAS 嘉實業有限公司,Shaw-Salinas Limited,嘉實業有限公司,14922640,中,20,False,61,False,False,,False
KYC001749,Jones Williams and Schultz Limited / 捷投資有限公司,CN,CN-1208,,83.97,1999-08-18,2025-11-14,False,generated,JONES WILLIAMS AND SCHULTZ 捷投資有限公司,Jones Williams and Schultz Limited,捷投資有限公司,CN1208,低,10,False,1799,False,False,,False
KYC001750,Hinton Inc PLC / 亨貿易有限公司,HK,15028464,,169.37,2015-01-09,2024-10-30,False,generated,HINTON PUBLIC 亨貿易有限公司,Hinton Inc PLC,亨貿易有限公司,15028464,中,20,False,689,False,False,,False
KYC001751,Sampson Group PLC / 嘉科技有限公司,CN,CN-1616,,24.62,2020-01-18,2022-11-29,False,generated,SAMPSON PUBLIC 嘉科技有限公司,Sampson Group PLC,嘉科技有限公司,CN1616,低,10,False,718,False,False,,False
KYC001752,Acosta-Good PLC / 亞科技有限公司,HK,13797552,254900TUZPA20KWBRR23,7.32,1999-02-06,2025-07-26,False,generated,ACOSTA-GOOD PUBLIC 亞科技有限公司,Acosta-Good PLC,亞科技有限公司,13797552,中,20,False,958,False,True,254900TUZPA20KWBRR23,True
KYC001753,Wright Gill and Nelson Holdings / 嘉投資有限公司,KY,KY687942,,99.61,2004-03-29,2024-07-19,False,generated,WRIGHT GILL AND NELSON 嘉投資有限公司,Wright Gill and Nelson Holdings,嘉投資有限公司,KY687942,高,60,False,221,False,False,,False
KYC001754,Davis Hanson and Caldwell PLC / 大金融有限公司,KY,KY688053,,12.37,2005-08-15,2025-07-10,False,generated,DAVIS HANSON AND CALDWELL PUBLIC 大金融有限公司,Davis Hanson and Caldwell PLC,大金融有限公司,KY688053,高,60,False,577,False,False,,False
KYC001755,Weiss Meyer and Sanchez Ltd / 嘉貿易有限公司,KY,KY550203,,48.26,2004-03-22,2024-04-25,False,generated,WEISS MEYER AND SANCHEZ 嘉貿易有限公司,Weiss Meyer and Sanchez Ltd,嘉貿易有限公司,KY550203,高,60,False,136,False,False,,False
KYC001756,Garza-Anderson Limited / 金實業有限公司,HK,11996993,,1903.54,2019-09-07,2025-02-20,False,generated,GARZA-ANDERSON 金實業有限公司,Garza-Anderson Limited,金實業有限公司,11996993,中,20,False,802,True,False,,False
KYC001757,Rosario Woods and Weber Limited / 嘉實業有限公司,VG,VG584274,,363.97,2020-03-10,2024-10-30,False,generated,ROSARIO WOODS AND WEBER 嘉實業有限公司,Rosario Woods and Weber Limited,嘉實業有限公司,VG584274,高,50,False,324,False,False,,False
KYC001758,Charles-Roberson Group / 中科技有限公司,HK,1809861,,25.58,1998-12-09,2025-09-30,False,generated,CHARLES-ROBERSON 中科技有限公司,Charles-Roberson Group,中科技有限公司,1809861,中,20,False,1024,False,False,,False
