record_id,company_name,registered_country,reg_no,lei,aum_usd_millions,incorporation_date,last_kyc_review,is_real_company,data_source
KYC000182,BANK OF CHINA LIMITED / 中國銀行股份有限公司,VG,VG952774,,15.15,2018-05-22,2025-05-20,True,generated
KYC000183,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,17408749,213800IS8W21M9T4PP93,14.09,2021-12-10,2025-01-07,True,generated
KYC000184,AIA GROUP LIMITED / 友邦保險控股有限公司,SG,201246877,529900Z9P7P7W3MOGY16,56.68,2022-08-20,2023-05-21,True,generated
KYC000185,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,14635016,,1.46,2004-12-15,2024-09-09,True,generated
KYC000186,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,9419137,377900WTUU9QHZVHGM85,16.64,2009-01-10,2020-05-01,True,generated
KYC000187,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,7896927,213800KP2SCMJ5AXMR54,20.74,2021-05-07,2025-08-07,True,generated
KYC000188,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,CN,CN-8458,529900HYF9496TFZY984,3.96,1998-11-14,2023-11-20,True,generated
KYC000189,AIA GROUP LIMITED / 友邦保險控股有限公司,VG,VG952754,529900NV78HU1WGEGG81,7.71,2001-10-13,2025-03-05,True,generated
KYC000190,BANK OF CHINA LIMITED / 中國銀行股份有限公司,SG,200899270,254900WIBYDB6EHA0I60,25.63,2002-10-31,2025-10-21,True,generated
KYC000191,STANDARD CHARTERED PLC / 渣打集團有限公司,KY,KY308507,,96.29,2016-07-21,2025-07-06,True,generated
KYC000192,AIA GROUP LIMITED / 友邦保險控股有限公司,CN,CN-6265,,22.1,1990-12-18,2025-06-16,True,generated
KYC000193,HANG SENG BANK LIMITED / 恒生銀行有限公司,VG,VG606417,2138004UBFLQJK39Y356,42.97,2019-06-29,2025-10-19,True,generated
KYC000194,HSBC HOLDINGS PLC / 滙豐控股有限公司,CN,CN-3491,529900JJZTF3ZK8VF869,9.1,2009-01-25,2025-06-28,True,generated
KYC000195,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,12865751,2138007LH341D7AM7E50,16.06,2006-02-01,2025-04-08,True,generated
KYC000196,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,3643692,969500E9FARWBQEX1R05,153.22,2000-10-03,2025-11-12,True,generated
KYC000197,STANDARD CHARTERED PLC / 渣打集團有限公司,VG,VG522659,,6.52,2002-01-22,2025-09-27,True,generated
KYC000198,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,19617450,529900PWQ960VJB1FB69,14.87,1999-01-31,2025-09-20,True,generated
KYC000199,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,VG,VG822632,529900A2DFC4FIWKYJ12,24.6,2013-08-07,2025-11-09,True,generated
KYC000200,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,1467399,2549003LLX3SXTUY7O27,6.3,1990-01-15,2025-10-17,True,generated
KYC000201,HANG SENG BANK LIMITED / 恒生銀行有限公司,CN,CN-1057,,20.2,2011-11-07,2024-07-05,True,generated
KYC000202,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,3599560,,275.22,2001-01-29,2025-08-27,True,generated
KYC000203,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,4893125,213800RUPWF9CN5D4U47,785.57,2012-09-24,2025-06-17,True,generated
KYC000204,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,VG,VG610368,377900IWAW95DQFE5D02,23.11,1991-08-07,2024-10-17,True,generated
KYC000205,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,18987858,,212.65,2013-05-20,2025-10-02,True,generated
KYC000206,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,4438761,377900HQVEI3HH0MGS33,44.91,2023-11-17,2023-01-03,True,generated
KYC000207,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,15150953,529900RFHK2G5DXXUT89,207.86,2000-08-26,2023-06-09,True,generated
KYC000208,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,9502453,,8.64,2012-12-22,2025-10-18,True,generated
KYC000209,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,10704831,213800SNH5DPH0GJBH66,42.01,1991-04-23,2025-08-05,True,generated
KYC000210,AIA GROUP LIMITED / 友邦保險控股有限公司,CN,CN-9479,,5.92,2019-11-20,2025-04-11,True,generated
KYC000211,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,1617512,254900PWV5OTKR21UO07,29.24,2003-01-18,2024-04-07,True,generated
KYC000212,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,10816293,,9.12,2024-09-16,2025-08-13,True,generated
KYC000213,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,2943766,213800LLQT861XDF0L66,0.94,2001-08-01,2024-10-25,True,generated
KYC000214,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,19042483,377900G9YCZPIX46Z701,7.99,2002-05-30,2025-10-11,True,generated
KYC000215,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,CN,CN-1554,,182.44,1994-09-13,2024-02-11,True,generated
KYC000216,HANG SENG BANK LIMITED / 恒生銀行有限公司,KY,KY694850,529900BDPBOCM4UYDD89,22.66,1994-10-13,2025-06-15,True,generated
KYC000217,HSBC HOLDINGS PLC / 滙豐控股有限公司,VG,VG881721,529900Q3WRWG4S65PP32,62.61,2011-06-09,2025-08-26,True,generated
KYC000218,HSBC HOLDINGS PLC / 滙豐控股有限公司,VG,VG244295,37790024ITLCL91V0I74,32.31,1998-03-18,2025-11-24,True,generated
KYC000219,HANG SENG BANK LIMITED / 恒生銀行有限公司,VG,VG475976,529900SPCKXXZGV58H07,178.5,1990-12-24,2025-09-24,True,generated
KYC000220,HANG SENG BANK LIMITED / 恒生銀行有限公司,VG,VG617982,529900HX51VBIW9V1T92,38.15,2007-06-11,2021-05-28,True,generated
KYC000221,AIA GROUP LIMITED / 友邦保險控股有限公司,VG,VG645560,969500P52U2OHU8EES39,13.19,2006-09-04,2025-10-24,True,generated
KYC000222,STANDARD CHARTERED PLC / 渣打集團有限公司,SG,201854838,,217.06,2024-01-13,2024-08-21,True,generated
KYC000223,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,4961563,254900YMI2OAS3ANOP36,6.75,1997-01-18,2025-10-10,True,generated
KYC000224,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,KY,KY462594,529900M1BO4N8LJ4SK62,27.8,2011-06-04,2024-01-23,True,generated
KYC000225,PING AN INSURANCE GROUP / 中國平安保險集團,HK,11070181,213800O26ANJ09LCXG26,14.36,2024-08-05,2025-01-28,True,generated
KYC000226,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,4880061,5299002Z1N65TWF20V15,35.91,2004-07-11,2024-07-11,True,generated
KYC000227,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,13441212,,74.6,2021-12-05,2025-02-16,True,generated
KYC000228,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,2541269,529900GXWH92ZG6V6T39,28.82,1995-02-27,2021-10-20,True,generated
KYC000229,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,14346614,21380054N50KVDNI5191,97.26,2013-12-28,2024-12-31,True,generated
KYC000230,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,KY,KY736119,377900FQJ1XHVCRRFG82,25.52,2018-10-20,2022-09-03,True,generated
KYC000231,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,1384398,5299000BKY0C1QCULL51,102.42,1998-05-09,2024-08-28,True,generated
KYC000232,HANG SENG BANK LIMITED / 恒生銀行有限公司,VG,VG749282,213800KSZI8BJ90D5180,4.89,2004-08-29,2025-04-05,True,generated
KYC000233,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,CN,CN-9932,,454.85,2008-07-24,2025-09-30,True,generated
KYC000234,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,KY,KY802639,377900EMA6PXDJC0LD79,1631.86,1994-09-02,2021-08-28,True,generated
KYC000235,HSBC HOLDINGS PLC / 滙豐控股有限公司,VG,VG373800,,68.8,2012-09-28,2025-07-17,True,generated
KYC000236,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,18501762,377900QSQN04CDIOF844,22.07,2014-08-25,2023-12-20,True,generated
KYC000237,AIA GROUP LIMITED / 友邦保險控股有限公司,SG,202492874,,159.5,1997-04-20,2025-07-19,True,generated
KYC000238,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,10906893,9695002L5GLYTSDWVR39,7.38,2008-01-11,2024-12-17,True,generated
KYC000239,PING AN INSURANCE GROUP / 中國平安保險集團,CN,CN-3791,969500YG84VJRNRJ3304,34.76,2018-08-11,2025-01-30,True,generated
KYC000240,BANK OF CHINA LIMITED / 中國銀行股份有限公司,CN,CN-2424,254900G3NF8CIDMIBK23,486.1,2001-04-08,2025-07-24,True,generated
KYC000241,AIA GROUP LIMITED / 友邦保險控股有限公司,CN,CN-3367,529900X3QTM8063MXK61,15.82,2007-02-25,2025-05-06,True,generated
KYC000242,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,12819467,213800732V4WPKQ75H10,370.06,2003-09-09,2025-05-24,True,generated
KYC000243,HSBC HOLDINGS PLC / 滙豐控股有限公司,VG,VG936700,213800V9U9NLPWPQRX61,1153.95,1991-10-18,2025-11-21,True,generated
KYC000244,STANDARD CHARTERED PLC / 渣打集團有限公司,CN,CN-9500,,16.82,2000-06-23,2025-06-22,True,generated
KYC000245,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,14033451,,82.09,1990-10-25,2025-10-20,True,generated
KYC000246,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,14777787,,18.34,2002-04-22,2025-05-18,True,generated
KYC000247,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,2780334,254900LIA3QWAE01R641,44.11,1995-03-09,2024-10-15,True,generated
KYC000248,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,KY,KY758622,377900D1P5HB63KXFN37,66.6,2000-01-28,2024-03-11,True,generated
KYC000249,PING AN INSURANCE GROUP / 中國平安保險集團,HK,4353269,969500O0F5IE299U6M87,56.22,2017-11-02,2025-06-16,True,generated
KYC000250,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,1284768,,29.77,1990-07-16,2024-10-19,True,generated
KYC000251,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,9178981,213800YXXHBJJNJ7MB49,14.48,2024-01-08,2024-11-25,True,generated
KYC000252,HANG SENG BANK LIMITED / 恒生銀行有限公司,KY,KY720021,254900Y64AWA3M1RZS45,16.13,2022-04-02,2025-10-30,True,generated
KYC000253,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,8512826,377900AH43UFWZ8MCQ95,22.2,2014-03-05,2025-02-09,True,generated
KYC000254,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,11017423,,83.48,1994-11-16,2025-10-14,True,generated
KYC000255,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,10612577,377900ABEL9PL6PGO306,273.66,1995-05-20,2024-08-13,True,generated
KYC000256,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,VG,VG120135,,8.39,2016-08-20,2025-11-03,True,generated
KYC000257,PING AN INSURANCE GROUP / 中國平安保險集團,VG,VG556355,529900WDTYQRA4SE9R94,11.46,2011-08-20,2025-07-22,True,generated
KYC000258,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,6149470,,11.98,2022-11-26,2025-10-31,True,generated
KYC000259,AIA GROUP LIMITED / 友邦保險控股有限公司,VG,VG892727,529900LOVVE29RBXPA53,9.4,1993-05-11,2025-05-19,True,generated
KYC000260,AIA GROUP LIMITED / 友邦保險控股有限公司,VG,VG662514,254900HX2129N8DB7H92,2603.1,1991-10-22,2025-10-16,True,generated
KYC000261,PING AN INSURANCE GROUP / 中國平安保險集團,VG,VG454247,529900B36TPHTIHHAF34,478.51,2016-04-30,2025-07-15,True,generated
KYC000262,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,1550531,377900WQM40O7ZDSR556,34.84,2024-03-08,2025-03-02,True,generated
KYC000263,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,6968582,377900000MN7EUAW2017,104.18,1995-05-24,2025-11-06,True,generated
KYC000264,AIA GROUP LIMITED / 友邦保險控股有限公司,VG,VG792728,,67.55,1993-11-29,2025-09-24,True,generated
KYC000265,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,16210645,3779009LL2R99NVC5I14,32.02,2017-02-22,2025-06-02,True,generated
KYC000266,PING AN INSURANCE GROUP / 中國平安保險集團,VG,VG841216,254900YRPCVL6QL6UA28,7.42,1997-02-21,2025-12-07,True,generated
KYC000267,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,10008859,377900S7ECSNGOUYIH71,14.81,2002-10-13,2019-02-05,True,generated
KYC000268,HANG SENG BANK LIMITED / 恒生銀行有限公司,KY,KY192609,213800IX6FEV8HP0DK32,28.75,2000-12-26,2025-10-07,True,generated
KYC000269,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,6666067,969500J7SWVWX2GQQQ71,144.0,2015-02-21,2025-04-14,True,generated
KYC000270,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,18242698,5299006UUVC1AE4ZCA25,49.66,2007-05-15,2025-04-26,True,generated
KYC000271,PING AN INSURANCE GROUP / 中國平安保險集團,HK,4341188,529900JFL7R1NX27UK32,13.61,1995-11-06,2022-04-14,True,generated
KYC000272,PING AN INSURANCE GROUP / 中國平安保險集團,HK,13518199,,157.12,2020-08-01,2025-09-16,True,generated
KYC000273,BANK OF CHINA LIMITED / 中國銀行股份有限公司,CN,CN-8060,377900DE6HQ4GA6COT63,2.52,1996-10-16,2023-01-08,True,generated
KYC000274,STANDARD CHARTERED PLC / 渣打集團有限公司,CN,CN-5784,3779008J9EM35GYQ1T27,28.6,1997-09-03,2025-11-09,True,generated
KYC000275,HANG SENG BANK LIMITED / 恒生銀行有限公司,SG,200548659,3779001W1FA2WDHH9T64,18.04,2008-11-10,2024-07-10,True,generated
KYC000276,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,CN,CN-9487,,21.63,2000-09-19,2024-08-25,True,generated
KYC000277,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,VG,VG153126,529900QMJE0IQ8PDPE45,39.02,2024-06-01,2024-07-10,True,generated
KYC000278,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,6697077,3779002FR48GQ6JC8S44,2.2,2012-05-12,2024-09-06,True,generated
KYC000279,AIA GROUP LIMITED / 友邦保險控股有限公司,CN,CN-3025,969500VU3BR0BGYBGS12,8.93,2009-10-30,2025-06-10,True,generated
KYC000280,PING AN INSURANCE GROUP / 中國平安保險集團,HK,9155338,,8.66,2023-07-02,2024-08-04,True,generated
KYC000281,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,7823801,377900VF9ISI7I617Z01,152.19,2005-03-28,2025-02-16,True,generated
KYC000282,PING AN INSURANCE GROUP / 中國平安保險集團,HK,7850078,213800QIYLEBDWROYR52,56.93,2012-03-05,2023-01-19,True,generated
KYC000283,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,6470404,,99.14,2013-05-08,2025-12-06,True,generated
KYC000284,HSBC HOLDINGS PLC / 滙豐控股有限公司,KY,KY378892,969500H60SFVR5YQ2P82,2.37,2022-10-08,2024-08-14,True,generated
KYC000285,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,2596272,254900XBTERBB94AWQ01,7.85,2012-04-07,2025-04-25,True,generated
KYC000286,PING AN INSURANCE GROUP / 中國平安保險集團,HK,17726008,,8.36,2022-12-09,2025-11-18,True,generated
KYC000287,PING AN INSURANCE GROUP / 中國平安保險集團,CN,CN-5950,,64.75,1991-09-03,2025-02-18,True,generated
KYC000288,BANK OF CHINA LIMITED / 中國銀行股份有限公司,CN,CN-4709,254900IZK3MVXGOFGE43,83.47,2001-10-22,2025-09-05,True,generated
KYC000289,PING AN INSURANCE GROUP / 中國平安保險集團,HK,16064480,969500K4H3D4Z0I4O828,13.37,2021-08-10,2023-11-03,True,generated
KYC000290,HSBC HOLDINGS PLC / 滙豐控股有限公司,HK,5346196,5299001AWY1Q6RQGIU49,7.87,1994-10-31,2019-11-14,True,generated
KYC000291,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,6568432,529900RQE91YJ7SOWT20,258.67,2014-07-19,2025-11-02,True,generated
KYC000292,PING AN INSURANCE GROUP / 中國平安保險集團,VG,VG889669,3779000V31C49664BQ39,19.52,1997-02-25,2025-01-16,True,generated
KYC000293,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,KY,KY567241,969500LISWYISTOVRN93,77.47,2007-09-22,2025-08-27,True,generated
KYC000294,STANDARD CHARTERED PLC / 渣打集團有限公司,SG,201124564,,14.95,2006-04-29,2025-08-29,True,generated
KYC000295,BANK OF CHINA LIMITED / 中國銀行股份有限公司,SG,202033311,213800MXLBNKGCE28694,105.83,2011-05-08,2025-10-19,True,generated
KYC000296,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,14395653,,344.54,1994-01-26,2023-10-15,True,generated
KYC000297,BANK OF CHINA LIMITED / 中國銀行股份有限公司,VG,VG549373,969500Q7PY8G76O18T90,85.64,2017-04-18,2024-12-01,True,generated
KYC000298,BANK OF CHINA LIMITED / 中國銀行股份有限公司,KY,KY800263,,2.58,2001-04-01,2025-03-21,True,generated
KYC000299,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,2734744,,57.23,1994-06-27,2025-10-01,True,generated
KYC000300,BANK OF CHINA LIMITED / 中國銀行股份有限公司,CN,CN-9936,,19.09,1994-03-07,2025-01-26,True,generated
KYC000301,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,VG,VG967785,2138007QKD4V36KRNA78,24.21,1996-01-20,2023-02-16,True,generated
KYC000302,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,CN,CN-8199,969500IG9K5MDQBHWB23,11.32,2017-10-18,2025-09-09,True,generated
KYC000303,PING AN INSURANCE GROUP / 中國平安保險集團,SG,201271449,213800PF1HKF4P3HDP66,19.91,1993-12-19,2025-07-28,True,generated
KYC000304,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,2363199,,75.09,2012-08-21,2024-07-21,True,generated
KYC000305,AIA GROUP LIMITED / 友邦保險控股有限公司,SG,201591811,969500DT288IGQ6VGO28,4.06,2001-11-07,2023-05-24,True,generated
KYC000306,STANDARD CHARTERED PLC / 渣打集團有限公司,SG,200276206,213800DNXMSEV4ACH963,59.51,2010-09-14,2024-07-31,True,generated
KYC000307,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,5304433,2138005J7J65ZJRYD845,6.36,2012-07-17,2025-12-04,True,generated
KYC000308,PING AN INSURANCE GROUP / 中國平安保險集團,HK,13878921,,99.19,1999-02-17,2025-12-08,True,generated
KYC000309,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,16875410,,13.43,2019-05-06,2025-01-11,True,generated
KYC000310,HSBC HOLDINGS PLC / 滙豐控股有限公司,SG,202097762,377900G6AIPSWWZIUP23,121.18,2015-07-11,2022-04-07,True,generated
KYC000311,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,4914162,377900UKZV6GUWL10D96,9.24,2014-01-18,2025-09-04,True,generated
KYC000312,AIA GROUP LIMITED / 友邦保險控股有限公司,VG,VG741780,5299009T42TQMY45VR56,6.17,2020-11-16,2025-07-20,True,generated
KYC000313,BANK OF CHINA LIMITED / 中國銀行股份有限公司,KY,KY728866,969500CTOMMEPV75W389,46.45,2013-03-20,2025-10-07,True,generated
KYC000314,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,12729121,254900KSNOW3IED9RQ90,22.71,2000-02-27,2023-11-23,True,generated
KYC000315,STANDARD CHARTERED PLC / 渣打集團有限公司,VG,VG642128,213800ELTMPJ9TYM0L84,36.84,1994-10-09,2023-09-14,True,generated
KYC000316,PING AN INSURANCE GROUP / 中國平安保險集團,VG,VG977578,,33.22,1990-02-28,2023-08-21,True,generated
KYC000317,HANG SENG BANK LIMITED / 恒生銀行有限公司,KY,KY737933,254900K8NE6T8NPKSA29,29.49,2008-01-26,2025-06-26,True,generated
KYC000318,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,1396914,529900VPANEOO8X6VR63,47.73,2022-06-09,2025-08-03,True,generated
KYC000319,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,CN,CN-4875,,12.12,1992-06-27,2025-05-23,True,generated
KYC000320,HSBC HOLDINGS PLC / 滙豐控股有限公司,KY,KY228550,213800A2KH8TW5Q4D771,0.75,2009-09-28,2024-07-23,True,generated
KYC000321,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,7784205,969500ZV6BOBS9P3WJ23,36.83,2010-12-03,2025-08-24,True,generated
KYC000322,PING AN INSURANCE GROUP / 中國平安保險集團,HK,6077636,,16.53,2001-11-04,2025-07-17,True,generated
KYC000323,HANG SENG BANK LIMITED / 恒生銀行有限公司,VG,VG128272,213800U7E8ZQ36PIOS80,65.83,1994-08-29,2023-09-04,True,generated
KYC000324,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,2020094,,60.55,2014-12-25,2025-02-11,True,generated
KYC000325,HANG SENG BANK LIMITED / 恒生銀行有限公司,VG,VG821119,2138004S195OA9RQ8U23,78.14,2002-05-18,2023-08-12,True,generated
KYC000326,AIA GROUP LIMITED / 友邦保險控股有限公司,VG,VG932804,377900Y4ZQHBPPZ33U12,16.67,2013-02-11,2023-07-19,True,generated
KYC000327,STANDARD CHARTERED PLC / 渣打集團有限公司,HK,8320774,377900JECU98BV77IY76,35.75,2012-10-20,2021-03-07,True,generated
KYC000328,PING AN INSURANCE GROUP / 中國平安保險集團,HK,10027906,3779003WL1J4HP470559,20.28,2001-09-03,2024-11-13,True,generated
KYC000329,BANK OF CHINA LIMITED / 中國銀行股份有限公司,HK,16428347,,516.68,2009-04-01,2025-02-01,True,generated
KYC000330,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,2838349,969500VSPF3N9B4J3M56,41.61,1996-10-27,2025-04-10,True,generated
KYC000331,TENCENT HOLDINGS LIMITED / 騰訊控股有限公司,HK,18408468,529900CJ1RRZXFLANL53,4.21,2015-11-21,2022-07-20,True,generated
KYC000332,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,HK,12289529,969500UZD51GA2F6CQ65,617.75,1994-04-18,2024-08-09,True,generated
KYC000333,ALIBABA GROUP HOLDING LIMITED / 阿里巴巴集團控股有限公司,VG,VG577989,2138005V2G79PZSXUX67,56.28,2006-03-08,2025-07-24,True,generated
KYC000334,PING AN INSURANCE GROUP / 中國平安保險集團,HK,6840759,969500D6L4D08DNZPC80,26.36,1996-07-04,2023-06-24,True,generated
KYC000335,HANG SENG BANK LIMITED / 恒生銀行有限公司,HK,11697139,254900V0L9R439NUUD69,4.29,2023-12-01,2024-12-27,True,generated
KYC000336,AIA GROUP LIMITED / 友邦保險控股有限公司,HK,8371004,529900O5JTT8W8G2E496,59.0,2015-12-01,2021-06-08,True,generated
KYC000337,HANG SENG BANK LIMITED / 恒生銀行有限公司,CN,CN-5254,213800JPKVYNEJHBSO81,187.97,2000-11-04,2024-10-15,True,generated
